TIME	USERNAME	URL
2014-07-31 05:39:36	phuong	http://localhost/ifrcdata2/backend/minh/combinePhuongtest
2014-07-31 05:39:41	phuong	http://localhost/ifrcdata2/backend/
2014-07-31 05:39:41	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-07-31 05:40:48	phuong	http://localhost/ifrcdata2/backend/minh/combinePhuongtest
2014-07-31 05:42:53	phuong	http://localhost/ifrcdata2/backend/minh/combinePhuongtest
2014-07-31 05:43:45	phuong	http://localhost/ifrcdata2/backend/minh/combinePhuongtest
2014-07-31 05:43:45	phuong	http://localhost/ifrcdata2/backend/
2014-07-31 05:43:45	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-07-31 11:40:07	phuong	http://localhost/ifrcdata2/backend/events/prepare
2014-07-31 11:40:08	phuong	http://localhost/ifrcdata2/backend/events/prepare
2014-07-31 11:40:08	phuong	http://localhost/ifrcdata2/backend/translate/getTrans
2014-07-31 11:40:08	phuong	http://localhost/ifrcdata2/backend/translate/getTrans
2014-07-31 12:32:29	phuong	http://localhost/ifrcdata2/backend/events/prepare
2014-07-31 12:32:31	phuong	http://localhost/ifrcdata2/backend/events/prepare
2014-07-31 12:32:31	phuong	http://localhost/ifrcdata2/backend/translate/getTrans
2014-07-31 12:32:31	phuong	http://localhost/ifrcdata2/backend/translate/getTrans
2014-07-31 12:32:33	phuong	http://localhost/ifrcdata2/backend/events/prepare/history
2014-07-31 12:32:34	phuong	http://localhost/ifrcdata2/backend/events/prepare/history
2014-07-31 12:32:35	phuong	http://localhost/ifrcdata2/backend/translate/getTrans
2014-07-31 12:32:35	phuong	http://localhost/ifrcdata2/backend/translate/getTrans
2014-07-31 12:32:38	phuong	http://localhost/ifrcdata2/backend/events/prepare/today
2014-07-31 12:32:40	phuong	http://localhost/ifrcdata2/backend/events/prepare/today
2014-07-31 12:32:40	phuong	http://localhost/ifrcdata2/backend/translate/getTrans
2014-07-31 12:32:40	phuong	http://localhost/ifrcdata2/backend/translate/getTrans
2014-07-31 12:32:59	phuong	http://localhost/ifrcdata2/backend/events/edit/46777
2014-07-31 12:33:28	phuong	http://localhost/ifrcdata2/backend/events/edit/46777
2014-07-31 12:33:29	phuong	http://localhost/ifrcdata2/backend/events/prepare
2014-07-31 12:33:30	phuong	http://localhost/ifrcdata2/backend/events/prepare
2014-07-31 12:33:30	phuong	http://localhost/ifrcdata2/backend/translate/getTrans
2014-07-31 12:33:30	phuong	http://localhost/ifrcdata2/backend/translate/getTrans
2014-07-31 12:33:34	phuong	http://localhost/ifrcdata2/backend/events/edit/46761
2014-07-31 12:35:02	phuong	http://localhost/ifrcdata2/backend/events/edit/46761
2014-07-31 12:35:02	phuong	http://localhost/ifrcdata2/backend/events/prepare
2014-07-31 12:35:04	phuong	http://localhost/ifrcdata2/backend/events/prepare
2014-07-31 12:35:04	phuong	http://localhost/ifrcdata2/backend/translate/getTrans
2014-07-31 12:35:04	phuong	http://localhost/ifrcdata2/backend/translate/getTrans
2014-07-31 12:35:12	phuong	http://localhost/ifrcdata2/backend/events/edit/46774
2014-07-31 12:35:52	phuong	http://localhost/ifrcdata2/backend/events/edit/46774
2014-07-31 12:35:52	phuong	http://localhost/ifrcdata2/backend/events/prepare
2014-07-31 12:35:55	phuong	http://localhost/ifrcdata2/backend/events/prepare
2014-07-31 12:35:55	phuong	http://localhost/ifrcdata2/backend/translate/getTrans
2014-07-31 12:35:55	phuong	http://localhost/ifrcdata2/backend/translate/getTrans
2014-07-31 12:37:25	phuong	http://localhost/ifrcdata2/backend/events/edit/46739
2014-07-31 12:38:22	phuong	http://localhost/ifrcdata2/backend/events/edit/46739
2014-07-31 12:38:22	phuong	http://localhost/ifrcdata2/backend/events/prepare
2014-07-31 12:38:24	phuong	http://localhost/ifrcdata2/backend/events/prepare
2014-07-31 12:38:24	phuong	http://localhost/ifrcdata2/backend/translate/getTrans
2014-07-31 12:38:24	phuong	http://localhost/ifrcdata2/backend/translate/getTrans
2014-07-31 12:38:26	phuong	http://localhost/ifrcdata2/backend/events/edit/46735
2014-08-12 06:33:56	phuong	http://localhost/ifrcdata2/backend/minh/combinePhuongtest
2014-08-12 06:33:56	phuong	http://localhost/ifrcdata2/backend/
2014-08-12 06:33:56	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-08-12 06:34:39	phuong	http://localhost/ifrcdata2/backend/minh/combinePhuongtest
2014-08-12 06:34:39	phuong	http://localhost/ifrcdata2/backend/
2014-08-12 06:34:39	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-08-12 06:35:36	phuong	http://localhost/ifrcdata2/backend/minh/combinePhuongtest
2014-08-12 06:35:36	phuong	http://localhost/ifrcdata2/backend/
2014-08-12 06:35:36	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-08-12 06:36:09	phuong	http://localhost/ifrcdata2/backend/minh/combinePhuongtest
2014-08-12 06:36:09	phuong	http://localhost/ifrcdata2/backend/
2014-08-12 06:36:09	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-09-03 10:05:37	phuong	http://localhost/ifrcdata2/backend
2014-09-03 10:05:37	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-09-03 10:05:42	phuong	http://localhost/ifrcdata2/backend/minh/combinePhuongtest
2014-09-03 10:05:43	phuong	http://localhost/ifrcdata2/backend/
2014-09-03 10:05:43	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-09-03 10:07:40	phuong	http://localhost/ifrcdata2/backend/minh/combinePhuongtest
2014-09-03 10:07:41	phuong	http://localhost/ifrcdata2/backend/
2014-09-03 10:07:41	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-09-03 11:33:12	phuong	http://localhost/ifrcdata2/backend/mdata/update
2014-09-03 11:33:14	phuong	http://localhost/ifrcdata2/backend/mdata/process_update
2014-09-03 11:39:40	phuong	http://localhost/ifrcdata2/backend/mdata/update
2014-09-03 11:39:42	phuong	http://localhost/ifrcdata2/backend/mdata/process_update
2014-09-03 11:39:47	phuong	http://localhost/ifrcdata2/
2014-09-03 11:39:47	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-09-08 10:34:11	phuong	http://localhost/ifrcdata2/
2014-09-08 10:34:11	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-09-08 10:36:39	phuong	http://localhost/ifrcdata2/backend/report/report_month
2014-09-08 10:36:52	phuong	http://localhost/ifrcdata2/backend/report/process_report_month
2014-09-08 10:42:06	phuong	http://localhost/ifrcdata2/backend/
2014-09-08 10:42:06	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-09-08 10:42:58	phuong	http://localhost/ifrcdata2/backend/report/report_month
2014-09-08 10:43:02	phuong	http://localhost/ifrcdata2/backend/report/process_report_month
2014-09-08 10:44:24	phuong	http://localhost/ifrcdata2/backend/
2014-09-08 10:44:24	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-10-17 10:05:05	phuong	http://localhost/ifrcdata2/
2014-10-17 10:05:05	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-10-17 10:06:55	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-10-17 10:07:04	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-17 10:13:30	phuong	http://localhost/ifrcdata2/backend
2014-10-17 10:13:30	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-10-17 10:19:15	phuong	http://localhost/ifrcdata2/backend/home
2014-10-17 10:19:16	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-10-17 10:19:21	phuong	http://localhost/ifrcdata2/backend/update/get_hnx
2014-10-17 10:19:23	phuong	http://localhost/ifrcdata2/backend/update/update_get_hnx
2014-10-17 10:46:22	phuong	http://localhost/ifrcdata2/backend/
2014-10-17 10:46:22	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-10-20 06:56:15	phuong	http://localhost/ifrcdata2/
2014-10-20 06:56:15	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-10-20 06:57:33	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 07:02:02	phuong	http://localhost/ifrcdata2/backend
2014-10-20 07:02:02	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-10-20 07:02:09	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 07:03:14	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 07:03:20	phuong	http://localhost/ifrcdata2/backend
2014-10-20 07:03:20	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-10-20 07:03:27	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 07:05:11	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 07:07:08	phuong	http://localhost/ifrcdata2/backend
2014-10-20 07:07:08	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-10-20 07:07:28	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 07:12:12	phuong	http://localhost/ifrcdata2/backend
2014-10-20 07:12:12	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-10-20 07:12:18	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 07:13:52	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 07:13:56	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 07:14:42	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 07:14:46	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 07:14:57	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 07:15:01	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
